Date,GloveSizeGroup,GloveSize,RawIntD,LoadingWeight,ContactNumber,Surface,Gloves,Gender,ID,PowderArea
07/18/2019,Large,NA,12115790,216.588432,5,Glass,N,Male,23,120.045
07/18/2019,Large,L,11221906,290.3040484,1,Plastic,Y,Female,24,123.774
07/18/2019,Large,L,9350721,48.4158,1,Cloth,Y,Female,24,94.9
07/18/2019,Large,L,5443171,50.4289,1,Glass,Y,Female,24,50.743
07/18/2019,Large,NA,3943957,25.2429,1,Plastic,N,Female,24,40.259
07/18/2019,Large,NA,5732014,57.2161,1,Cloth,N,Female,24,53.302
07/18/2019,Large,NA,4524158,19.8831,1,Glass,N,Female,24,40.571
07/18/2019,Large,L,7830932,222.0423081,2,Plastic,Y,Female,24,100.687
07/18/2019,Large,L,6564359,42.9721,2,Cloth,Y,Female,24,68.701
07/18/2019,Large,L,5346386,66.0399,2,Glass,Y,Female,24,50.867
07/18/2019,Large,NA,4800916,55.439,2,Plastic,N,Female,24,49.5
07/18/2019,Large,NA,2974655,32.4138,2,Cloth,N,Female,24,32.156
07/18/2019,Large,NA,5246186,34.8537,2,Glass,N,Female,24,47.047
07/18/2019,Large,L,7153715,209.5172,3,Plastic,Y,Female,24,85.407
07/18/2019,Large,L,6212027,56.3275,3,Cloth,Y,Female,24,67.948
07/18/2019,Large,L,2993114,45.8048,3,Glass,Y,Female,24,31.401
07/18/2019,Large,NA,3317024,69.5776,3,Plastic,N,Female,24,37.054
07/18/2019,Large,NA,2498379,75.4032,3,Cloth,N,Female,24,26.356
07/18/2019,Large,NA,4907872,56.4525,3,Glass,N,Female,24,44.873
07/18/2019,Large,L,6931413,245.6388476,4,Plastic,Y,Female,24,82.295
07/18/2019,Large,L,6635754,48.9571,4,Cloth,Y,Female,24,76.23
07/18/2019,Large,L,4478983,44.4891,4,Glass,Y,Female,24,45.687
07/18/2019,Large,NA,3416768,88.0754,4,Plastic,N,Female,24,40.259
07/18/2019,Large,NA,3014699,71.011,4,Cloth,N,Female,24,32.633
07/18/2019,Large,NA,6026422,49.6418,4,Glass,N,Female,24,54.625
07/18/2019,Large,L,4861564,254.9129461,5,Plastic,Y,Female,24,66.365
07/18/2019,Large,L,4768255,66.0228,5,Cloth,Y,Female,24,53.051
07/18/2019,Large,L,3110195,29.1246,5,Glass,Y,Female,24,29.445
07/18/2019,Large,NA,3723086,69.2493,5,Plastic,N,Female,24,45.052
07/18/2019,Large,NA,1766275,95.2424,5,Cloth,N,Female,24,19.822
07/18/2019,Large,NA,5387584,68.291,5,Glass,N,Female,24,49.522
07/18/2019,Medium,M,2210439,9.8575,1,Plastic,Y,Female,25,21.744
07/18/2019,Medium,M,10161555,215.5892424,1,Cloth,Y,Female,25,87.27
07/18/2019,Medium,M,7519378,232.1624613,1,Glass,Y,Female,25,70.679
07/18/2019,Medium,NA,9563916,151.6135,1,Plastic,N,Female,25,93.575
07/18/2019,Medium,NA,9040736,151.4497,1,Cloth,N,Female,25,80.095
07/18/2019,Medium,NA,9919896,282.6784737,1,Glass,N,Female,25,92.682
07/18/2019,Medium,M,3189962,72.1656,2,Plastic,Y,Female,25,32.099
07/18/2019,Medium,M,5054246,291.5614414,2,Cloth,Y,Female,25,44.763
07/18/2019,Medium,M,6341958,295.5780849,2,Glass,Y,Female,25,61.14
07/18/2019,Medium,NA,6485946,109.3134,2,Plastic,N,Female,25,75.762
07/18/2019,Medium,NA,10312440,267.877343,2,Cloth,N,Female,25,92.242
07/18/2019,Medium,NA,9376583,228.5943492,2,Glass,N,Female,25,88.865
07/18/2019,Medium,M,3547162,171.4375,3,Plastic,Y,Female,25,37.338
07/18/2019,Medium,M,5479142,82.535,3,Cloth,Y,Female,25,53.198
07/18/2019,Medium,M,3995360,244.2908215,3,Glass,Y,Female,25,40.479
07/18/2019,Medium,NA,6285299,140.8028,3,Plastic,N,Female,25,69.428
07/18/2019,Medium,NA,5281610,156.156,3,Cloth,N,Female,25,48.372
07/18/2019,Medium,NA,7297449,232.9995164,3,Glass,N,Female,25,74.412
07/18/2019,Medium,M,3712298,298.7441122,4,Plastic,Y,Female,25,38.999
07/18/2019,Medium,M,6172547,280.2291403,4,Cloth,Y,Female,25,55.085
07/18/2019,Medium,M,3068212,239.605565,4,Glass,Y,Female,25,32.663
07/18/2019,Medium,NA,6105849,151.9855,4,Plastic,N,Female,25,73.702
07/18/2019,Medium,NA,4534619,171.3733,4,Cloth,N,Female,25,42.718
07/18/2019,Medium,NA,7080951,207.7164,4,Glass,N,Female,25,72.273
07/18/2019,Medium,M,2513792,277.093898,5,Plastic,Y,Female,25,32.437
07/18/2019,Medium,M,4649996,291.0080041,5,Cloth,Y,Female,25,46.88
07/18/2019,Medium,M,3895765,262.0820131,5,Glass,Y,Female,25,40.406
07/18/2019,Medium,NA,4140428,184.2188,5,Plastic,N,Female,25,62.558
07/18/2019,Medium,NA,5548835,210.2834,5,Cloth,N,Female,25,51.791
07/18/2019,Medium,NA,7365195,105.3109,5,Glass,N,Female,25,71.508
07/18/2019,Large,L,3869289,96.9665,1,Plastic,Y,Male,26,38.183
07/18/2019,Large,L,5269453,52.9772,1,Cloth,Y,Male,26,44.863
07/18/2019,Large,L,2673187,58.6881,1,Glass,Y,Male,26,26.569
07/18/2019,Large,NA,3221017,74.7163,1,Plastic,N,Male,26,33.532
07/18/2019,Large,NA,4098305,65.0343,1,Cloth,N,Male,26,38.108
07/18/2019,Large,NA,3715611,92.7964,1,Glass,N,Male,26,36.298
07/18/2019,Large,L,5245506,218.3431233,2,Plastic,Y,Male,26,52.387
07/18/2019,Large,L,4619607,96.9404,2,Cloth,Y,Male,26,40.098
07/18/2019,Large,L,4687715,128.2521,2,Glass,Y,Male,26,45.783
07/18/2019,Large,NA,4788992,160.4336,2,Plastic,N,Male,26,49.485
07/18/2019,Large,NA,7678549,121.3592,2,Cloth,N,Male,26,70.299
07/18/2019,Large,NA,4741813,159.3541,2,Glass,N,Male,26,42.238
07/18/2019,Large,L,3749614,295.861298,3,Plastic,Y,Male,26,40.805
07/18/2019,Large,L,5920483,155.2041,3,Cloth,Y,Male,26,53.892
07/18/2019,Large,L,3757740,196.941,3,Glass,Y,Male,26,42.606
07/18/2019,Large,NA,2306351,212.5329,3,Plastic,N,Male,26,32.102
07/18/2019,Large,NA,5323266,135.5871,3,Cloth,N,Male,26,49.876
07/18/2019,Large,NA,3775747,136.9406,3,Glass,N,Male,26,38.753
07/18/2019,Large,L,3019189,217.5120287,4,Plastic,Y,Male,26,35.741
07/18/2019,Large,L,4222453,145.1939,4,Cloth,Y,Male,26,39.445
07/18/2019,Large,L,4096580,229.6047645,4,Glass,Y,Male,26,43.88
07/18/2019,Large,NA,4302082,224.1833694,4,Plastic,N,Male,26,54.187
07/18/2019,Large,NA,7527928,158.4343,4,Cloth,N,Male,26,70.187
07/18/2019,Large,NA,4037246,174.4009,4,Glass,N,Male,26,41.733
07/18/2019,Large,L,2560665,248.3303648,5,Plastic,Y,Male,26,30.673
07/18/2019,Large,L,3416342,278.2004341,5,Cloth,Y,Male,26,32.325
07/18/2019,Large,L,2828820,163.3506,5,Glass,Y,Male,26,27.886
07/18/2019,Large,NA,3415221,283.9474454,5,Plastic,N,Male,26,46.512
07/18/2019,Large,NA,4591738,136.508,5,Cloth,N,Male,26,44.23
07/18/2019,Large,NA,4251010,NA,5,Glass,N,Male,26,43.642
07/18/2019,Large,L,5406905,36.8951,1,Plastic,Y,Male,27,54.551
07/18/2019,Large,L,5944370,36.4541,1,Cloth,Y,Male,27,49.986
07/18/2019,Large,L,2310285,4.571,1,Glass,Y,Male,27,21.809
07/18/2019,Large,NA,2738601,22.7623,1,Plastic,N,Male,27,27.007
07/18/2019,Large,NA,5937032,34.6118,1,Cloth,N,Male,27,49.844
07/18/2019,Large,NA,4159191,27.4719,1,Glass,N,Male,27,36.009
07/18/2019,Large,L,4793352,105.2107,2,Plastic,Y,Male,27,50.666
07/18/2019,Large,L,3723062,14.9841,2,Cloth,Y,Male,27,31.715
07/18/2019,Large,L,1723234,18.5024,2,Glass,Y,Male,27,16.794
07/18/2019,Large,NA,2020578,10.2314,2,Plastic,N,Male,27,20.807
07/18/2019,Large,NA,4344534,4.5354,2,Cloth,N,Male,27,37.947
07/18/2019,Large,NA,3309501,41.1308,2,Glass,N,Male,27,29.108
07/18/2019,Large,L,4460371,78.1123,3,Plastic,Y,Male,27,47.721
07/18/2019,Large,L,4437614,7.4793,3,Cloth,Y,Male,27,38.256
07/18/2019,Large,L,1811183,31.1878,3,Glass,Y,Male,27,18.119
07/18/2019,Large,NA,1266566,6.4508,3,Plastic,N,Male,27,15.009
07/18/2019,Large,NA,5058030,18.0967,3,Cloth,N,Male,27,45.474
07/18/2019,Large,NA,3283557,49.7963,3,Glass,N,Male,27,29.582
07/18/2019,Large,L,3675519,50.3384,4,Plastic,Y,Male,27,40.005
07/18/2019,Large,L,2442663,3.1546,4,Cloth,Y,Male,27,21.218
07/18/2019,Large,L,1616329,7.1307,4,Glass,Y,Male,27,16.242
07/18/2019,Large,NA,2471838,27.6416,4,Plastic,N,Male,27,29.299
07/18/2019,Large,NA,3532890,3.5156,4,Cloth,N,Male,27,35.966
07/18/2019,Large,NA,2444105,10.2584,4,Glass,N,Male,27,21.951
07/18/2019,Large,L,2206722,17.8866,5,Plastic,Y,Male,27,28.654
07/18/2019,Large,L,1032802,3.2469,5,Cloth,Y,Male,27,9.754
07/18/2019,Large,L,1807928,6.852,5,Glass,Y,Male,27,16.423
07/18/2019,Large,NA,1393151,14.9214,5,Plastic,N,Male,27,18.436
07/18/2019,Large,NA,1681299,18.0847,5,Cloth,N,Male,27,18.646
07/18/2019,Large,NA,2908458,47.5473,5,Glass,N,Male,27,26.871
07/18/2019,Medium,M,12022442,272.2643003,1,Plastic,Y,Male,28,145.867
07/18/2019,Medium,M,9759624,54.0078,1,Cloth,Y,Male,28,101.184
07/18/2019,Medium,M,12286126,177.9555,1,Glass,Y,Male,28,117.813
07/18/2019,Medium,NA,6602928,50.0005,1,Plastic,N,Male,28,70.788
07/18/2019,Medium,NA,6934892,52.9148,1,Cloth,N,Male,28,59.989
07/18/2019,Medium,NA,9143373,65.9214,1,Glass,N,Male,28,82.409
07/18/2019,Medium,M,6115127,108.1967,2,Plastic,Y,Male,28,77.039
07/18/2019,Medium,M,12980562,105.6645,2,Cloth,Y,Male,28,135.441
07/18/2019,Medium,M,17509829,282.8579005,2,Glass,Y,Male,28,174.678
07/18/2019,Medium,NA,5429781,35.8648,2,Plastic,N,Male,28,60.17
07/18/2019,Medium,NA,6760848,70.9721,2,Cloth,N,Male,28,59.745
07/18/2019,Medium,NA,8634629,76.4912,2,Glass,N,Male,28,79.578
07/18/2019,Medium,M,3669250,102.4116,3,Plastic,Y,Male,28,52.557
07/18/2019,Medium,M,7177454,117.6931,3,Cloth,Y,Male,28,79.106
07/18/2019,Medium,M,5759577,62.0878,3,Glass,Y,Male,28,67.912
07/18/2019,Medium,NA,3858068,57.0648,3,Plastic,N,Male,28,46.265
07/18/2019,Medium,NA,2441265,75.429,3,Cloth,N,Male,28,23.446
07/18/2019,Medium,NA,5373801,59.679,3,Glass,N,Male,28,52.478
07/18/2019,Medium,M,5265430,177.231,4,Plastic,Y,Male,28,72.956
07/18/2019,Medium,M,9160162,122.5417,4,Cloth,Y,Male,28,104.07
07/18/2019,Medium,M,7033857,48.1483,4,Glass,Y,Male,28,80.851
07/18/2019,Medium,NA,5373724,45.2919,4,Plastic,N,Male,28,60.593
07/18/2019,Medium,NA,3299621,83.36,4,Cloth,N,Male,28,31.484
07/18/2019,Medium,NA,9176905,112.4501,4,Glass,N,Male,28,83.382
07/18/2019,Medium,M,4855815,212.601,5,Plastic,Y,Male,28,69.353
07/18/2019,Medium,M,7740108,179.2849,5,Cloth,Y,Male,28,91.382
07/18/2019,Medium,M,5739864,82.9507,5,Glass,Y,Male,28,60.746
07/18/2019,Medium,NA,5516338,43.7365,5,Plastic,N,Male,28,64.204
07/18/2019,Medium,NA,2980945,74.5573,5,Cloth,N,Male,28,28.192
07/18/2019,Medium,NA,6655663,96.0647,5,Glass,N,Male,28,61.78
07/19/2019,Large,L,6322376,95.2149,1,Plastic,Y,Male,29,63.495
07/19/2019,Large,L,9420748,149.6285,1,Cloth,Y,Male,29,94.479
07/19/2019,Large,L,7963403,203.8547,1,Glass,Y,Male,29,85.519
07/19/2019,Large,NA,5040650,93.9348,1,Plastic,N,Male,29,54.602
07/19/2019,Large,NA,6140896,96.5536,1,Cloth,N,Male,29,55.718
07/19/2019,Large,NA,7449349,139.4943,1,Glass,N,Male,29,73.028
07/19/2019,Large,L,7002073,167.3976,2,Plastic,Y,Male,29,79.094
07/19/2019,Large,L,7805727,128.0143,2,Cloth,Y,Male,29,80.242
07/19/2019,Large,L,6809106,219.1464936,2,Glass,Y,Male,29,76.798
07/19/2019,Large,NA,4689812,81.0384,2,Plastic,N,Male,29,57.788
07/19/2019,Large,NA,5312620,129.8964,2,Cloth,N,Male,29,53.817
07/19/2019,Large,NA,7311834,182.5404,2,Glass,N,Male,29,73.334
07/19/2019,Large,L,4625558,178.3461,3,Plastic,Y,Male,29,57.731
07/19/2019,Large,L,7603770,148.037,3,Cloth,Y,Male,29,80.297
07/19/2019,Large,L,5099672,121.5025,3,Glass,Y,Male,29,57.36
07/19/2019,Large,NA,4976747,150.264,3,Plastic,N,Male,29,57.368
07/19/2019,Large,NA,3877168,138.2582,3,Cloth,N,Male,29,39.614
07/19/2019,Large,NA,6425596,152.3028,3,Glass,N,Male,29,63.354
07/19/2019,Large,L,4370820,200.9575,4,Plastic,Y,Male,29,56.723
07/19/2019,Large,L,8749818,147.1157,4,Cloth,Y,Male,29,93.164
07/19/2019,Large,L,5301983,169.6456,4,Glass,Y,Male,29,59.628
07/19/2019,Large,NA,5280880,152.8824,4,Plastic,N,Male,29,64.744
07/19/2019,Large,NA,3653914,128.4534,4,Cloth,N,Male,29,37.782
07/19/2019,Large,NA,4411298,105.7493,4,Glass,N,Male,29,46.365
07/19/2019,Large,L,3520818,207.5494,5,Plastic,Y,Male,29,52.538
07/19/2019,Large,L,4755362,159.8837,5,Cloth,Y,Male,29,52.75
07/19/2019,Large,L,4952929,199.8584,5,Glass,Y,Male,29,56.689
07/19/2019,Large,NA,2237440,99.5053,5,Plastic,N,Male,29,36.138
07/19/2019,Large,NA,2183463,177.3253,5,Cloth,N,Male,29,22.867
07/19/2019,Large,NA,4717034,139.8898,5,Glass,N,Male,29,51.281
07/19/2019,Small,S,6218932,148.0837,1,Plastic,Y,Female,30,72.066
07/19/2019,Small,S,7238175,156.44,1,Cloth,Y,Female,30,73.403
07/19/2019,Small,S,8407134,174.2038,1,Glass,Y,Female,30,89.268
07/19/2019,Small,NA,6750306,94.7354,1,Plastic,N,Female,30,73.492
07/19/2019,Small,NA,7723997,4.3057,1,Cloth,N,Female,30,70.673
07/19/2019,Small,NA,6924871,18.0386,1,Glass,N,Female,30,65.375
07/19/2019,Small,S,3273544,194.218,2,Plastic,Y,Female,30,41.739
07/19/2019,Small,S,5597494,199.4214,2,Cloth,Y,Female,30,60.077
07/19/2019,Small,S,9084359,248.8723697,2,Glass,Y,Female,30,101.088
07/19/2019,Small,NA,7164223,183.8624,2,Plastic,N,Female,30,81.129
07/19/2019,Small,NA,6849784,24.9117,2,Cloth,N,Female,30,63.631
07/19/2019,Small,NA,5847809,92.6086,2,Glass,N,Female,30,55.764
07/19/2019,Small,S,4601976,157.453,3,Plastic,Y,Female,30,59.009
07/19/2019,Small,S,5880953,143.4336,3,Cloth,Y,Female,30,64.736
07/19/2019,Small,S,6279535,256.0334459,3,Glass,Y,Female,30,71.943
07/19/2019,Small,NA,4901590,179.0241,3,Plastic,N,Female,30,59.499
07/19/2019,Small,NA,3574996,43.8493,3,Cloth,N,Female,30,37.652
07/19/2019,Small,NA,7432075,87.1263,3,Glass,N,Female,30,70.901
07/19/2019,Small,S,3506993,155.0281,4,Plastic,Y,Female,30,45.651
07/19/2019,Small,S,9260107,185.0409,4,Cloth,Y,Female,30,100.408
07/19/2019,Small,S,11053068,279.5000717,4,Glass,Y,Female,30,119.548
07/19/2019,Small,NA,4553686,244.5083522,4,Plastic,N,Female,30,55.536
07/19/2019,Small,NA,3096908,79.4252,4,Cloth,N,Female,30,33.217
07/19/2019,Small,NA,5872088,99.992,4,Glass,N,Female,30,57.556
07/19/2019,Small,S,2650722,267.7404763,5,Plastic,Y,Female,30,35.091
07/19/2019,Small,S,7202461,181.4481,5,Cloth,Y,Female,30,77.966
07/19/2019,Small,S,7449291,215.5962314,5,Glass,Y,Female,30,80.396
07/19/2019,Small,NA,2556292,105.1717,5,Plastic,N,Female,30,34.89
07/19/2019,Small,NA,2532992,136.5672,5,Cloth,N,Female,30,26.806
07/19/2019,Small,NA,8049134,130.5621,5,Glass,N,Female,30,77.127
07/19/2019,Medium,M,7597929,178.6883,1,Plastic,Y,Male,31,84.799
07/19/2019,Medium,M,6939381,159.7367,1,Cloth,Y,Male,31,59.233
07/19/2019,Medium,M,7918118,121.5636,1,Glass,Y,Male,31,74.398
07/19/2019,Medium,NA,5819162,95.22,1,Plastic,N,Male,31,65.213
07/19/2019,Medium,NA,10294889,181.1884,1,Cloth,N,Male,31,90.956
07/19/2019,Medium,NA,5146739,91.5763,1,Glass,N,Male,31,45.62
07/19/2019,Medium,M,5757410,252.4922103,2,Plastic,Y,Male,31,66.12
07/19/2019,Medium,M,6829032,195.3821,2,Cloth,Y,Male,31,62.837
07/19/2019,Medium,M,7100194,151.6439,2,Glass,Y,Male,31,79.25
07/19/2019,Medium,NA,5462287,133.4054,2,Plastic,N,Male,31,65.469
07/19/2019,Medium,NA,9810218,242.8238061,2,Cloth,N,Male,31,91.092
07/19/2019,Medium,NA,5427386,91.7199,2,Glass,N,Male,31,50.039
07/19/2019,Medium,M,6075141,197.3514,3,Plastic,Y,Male,31,69.002
07/19/2019,Medium,M,4053431,217.0454995,3,Cloth,Y,Male,31,41.14
07/19/2019,Medium,M,6062797,170.0898,3,Glass,Y,Male,31,70.618
07/19/2019,Medium,NA,6616149,206.44,3,Plastic,N,Male,31,71.455
07/19/2019,Medium,NA,5894309,195.7457,3,Cloth,N,Male,31,55.241
07/19/2019,Medium,NA,6708426,151.7115,3,Glass,N,Male,31,63.529
07/19/2019,Medium,M,3701065,130.2947,4,Plastic,Y,Male,31,44.466
07/19/2019,Medium,M,5465357,198.1055,4,Cloth,Y,Male,31,55.243
07/19/2019,Medium,M,7569307,245.6391793,4,Glass,Y,Male,31,84.371
07/19/2019,Medium,NA,5941157,292.2748707,4,Plastic,N,Male,31,72.407
07/19/2019,Medium,NA,6157224,189.6051,4,Cloth,N,Male,31,63.582
07/19/2019,Medium,NA,8210416,186.1506,4,Glass,N,Male,31,80.242
07/19/2019,Medium,M,2610936,147.9352,5,Plastic,Y,Male,31,38.476
07/19/2019,Medium,M,3696093,256.813372,5,Cloth,Y,Male,31,43.308
07/19/2019,Medium,M,8830332,210.774,5,Glass,Y,Male,31,87.752
07/19/2019,Medium,NA,4058014,265.4150072,5,Plastic,N,Male,31,63.525
07/19/2019,Medium,NA,3588375,103.2937,5,Cloth,N,Male,31,45.62
07/19/2019,Medium,NA,8650676,206.3948,5,Glass,N,Male,31,84.337
07/19/2019,Medium,M,4751219,60.2847,1,Plastic,Y,Male,32,57.649
07/19/2019,Medium,M,2708500,22.7105,1,Cloth,Y,Male,32,25.741
07/19/2019,Medium,M,3069871,41.3696,1,Glass,Y,Male,32,27.215
07/19/2019,Medium,NA,3598698,9.7645,1,Plastic,N,Male,32,35.639
07/19/2019,Medium,NA,7027582,43.5521,1,Cloth,N,Male,32,63.09
07/19/2019,Medium,NA,5575386,36.54,1,Glass,N,Male,32,48.675
07/19/2019,Medium,M,3674766,96.5598,2,Plastic,Y,Male,32,55.697
07/19/2019,Medium,M,2389920,36.9602,2,Cloth,Y,Male,32,25.706
07/19/2019,Medium,M,1042021,41.8076,2,Glass,Y,Male,32,10.763
07/19/2019,Medium,NA,5021237,41.2653,2,Plastic,N,Male,32,52.302
07/19/2019,Medium,NA,4846233,59.7378,2,Cloth,N,Male,32,43.797
07/19/2019,Medium,NA,3121638,20.5886,2,Glass,N,Male,32,30.2
07/19/2019,Medium,M,3702853,65.3672,3,Plastic,Y,Male,32,44.945
07/19/2019,Medium,M,1863314,41.0678,3,Cloth,Y,Male,32,18.267
07/19/2019,Medium,M,3690546,233.484101,3,Glass,Y,Male,32,36.616
07/19/2019,Medium,NA,6945447,84.4314,3,Plastic,N,Male,32,71.661
07/19/2019,Medium,NA,4433784,78.9666,3,Cloth,N,Male,32,40.953
07/19/2019,Medium,NA,4033765,41.0139,3,Glass,N,Male,32,39.28
07/19/2019,Medium,M,2863670,81.0994,4,Plastic,Y,Male,32,35.908
07/19/2019,Medium,M,5191552,257.2272734,4,Cloth,Y,Male,32,52.766
07/19/2019,Medium,M,1346403,110.0596,4,Glass,Y,Male,32,13.832
07/19/2019,Medium,NA,6775021,108.5648,4,Plastic,N,Male,32,72.1
07/19/2019,Medium,NA,4587896,106.1129,4,Cloth,N,Male,32,42.698
07/19/2019,Medium,NA,4725332,93.5735,4,Glass,N,Male,32,46.63
07/19/2019,Medium,M,1758309,136.0984,5,Plastic,Y,Male,32,26.755
07/19/2019,Medium,M,1155591,135.761,5,Cloth,Y,Male,32,13.588
07/19/2019,Medium,M,1925136,148.0582,5,Glass,Y,Male,32,19.633
07/19/2019,Medium,NA,3796179,122.943,5,Plastic,N,Male,32,50.46
07/19/2019,Medium,NA,3226856,112.4401,5,Cloth,N,Male,32,30.27
07/19/2019,Medium,NA,5613596,118.9898,5,Glass,N,Male,32,54.857
07/19/2019,Large,L,5647511,138.6956,1,Plastic,Y,Male,33,63.708
07/19/2019,Large,L,9402545,110.1294,1,Cloth,Y,Male,33,94.556
07/19/2019,Large,L,4936088,108.1346,1,Glass,Y,Male,33,48.486
07/19/2019,Large,NA,5367589,44.8183,1,Plastic,N,Male,33,54.61
07/19/2019,Large,NA,7625383,74.2212,1,Cloth,N,Male,33,72.061
07/19/2019,Large,NA,7787856,54.0321,1,Glass,N,Male,33,72.623
07/19/2019,Large,L,6618797,148.9774,2,Plastic,Y,Male,33,71.184
07/19/2019,Large,L,7502235,160.2476,2,Cloth,Y,Male,33,78.858
07/19/2019,Large,L,3439451,118.0266,2,Glass,Y,Male,33,36.148
07/19/2019,Large,NA,5091445,81.6308,2,Plastic,N,Male,33,57.02
07/19/2019,Large,NA,6049007,73.6891,2,Cloth,N,Male,33,58.581
07/19/2019,Large,NA,6757228,94.3918,2,Glass,N,Male,33,64.891
07/19/2019,Large,L,3279617,116.6558,3,Plastic,Y,Male,33,40.282
07/19/2019,Large,L,8524195,152.5059,3,Cloth,Y,Male,33,90.023
07/19/2019,Large,L,3976836,95.789,3,Glass,Y,Male,33,41.806
07/19/2019,Large,NA,4817071,96.2678,3,Plastic,N,Male,33,55.819
07/19/2019,Large,NA,4680588,49.4108,3,Cloth,N,Male,33,47.214
07/19/2019,Large,NA,7490724,124.7059,3,Glass,N,Male,33,74.089
07/19/2019,Large,L,4580230,135.3884,4,Plastic,Y,Male,33,54.726
07/19/2019,Large,L,6964806,132.7872,4,Cloth,Y,Male,33,77.359
07/19/2019,Large,L,2721538,69.9033,4,Glass,Y,Male,33,31.414
07/19/2019,Large,NA,5465836,99.0387,4,Plastic,N,Male,33,61.463
07/19/2019,Large,NA,7279909,135.3896,4,Cloth,N,Male,33,73.606
07/19/2019,Large,NA,5631294,122.5014,4,Glass,N,Male,33,57.588
07/19/2019,Large,L,3918443,137.5043,5,Plastic,Y,Male,33,49.701
07/19/2019,Large,L,3764327,145.3943,5,Cloth,Y,Male,33,43.076
07/19/2019,Large,L,5140280,241.1677179,5,Glass,Y,Male,33,52.528
07/19/2019,Large,NA,4401603,111.4684,5,Plastic,N,Male,33,58.899
07/19/2019,Large,NA,4363852,123.9119,5,Cloth,N,Male,33,45.256
07/19/2019,Large,NA,6620512,115.0681,5,Glass,N,Male,33,69.678
07/19/2019,Medium,M,3282588,76.8689,1,Plastic,Y,Female,34,32.802
07/19/2019,Medium,M,6058387,26.6504,1,Cloth,Y,Female,34,50.455
07/19/2019,Medium,M,6961533,33.0227,1,Glass,Y,Female,34,62.174
07/19/2019,Medium,NA,1673742,9.8627,1,Plastic,N,Female,34,20.876
07/19/2019,Medium,NA,2396714,0.4171,1,Cloth,N,Female,34,15.122
07/19/2019,Medium,NA,2901860,1.1088,1,Glass,N,Female,34,25.628
07/19/2019,Medium,M,3315443,171.652,2,Plastic,Y,Female,34,34.007
07/19/2019,Medium,M,2980220,15.0779,2,Cloth,Y,Female,34,27.703
07/19/2019,Medium,M,4311804,41.0774,2,Glass,Y,Female,34,46.123
07/19/2019,Medium,NA,1127713,8.4408,2,Plastic,N,Female,34,28.751
07/19/2019,Medium,NA,3464740,0.9778,2,Cloth,N,Female,34,11.379
07/19/2019,Medium,NA,2457412,12.4355,2,Glass,N,Female,34,22.397
07/19/2019,Medium,M,2984898,166.5507,3,Plastic,Y,Female,34,30.137
07/19/2019,Medium,M,4365570,30.2905,3,Cloth,Y,Female,34,43.635
07/19/2019,Medium,M,3942846,66.8069,3,Glass,Y,Female,34,44.193
07/19/2019,Medium,NA,1030513,11.5403,3,Plastic,N,Female,34,36.415
07/19/2019,Medium,NA,4381407,7.7322,3,Cloth,N,Female,34,11.494
07/19/2019,Medium,NA,3429736,27.9067,3,Glass,N,Female,34,32.649
07/19/2019,Medium,M,1113424,77.9534,4,Plastic,Y,Female,34,12.09
07/19/2019,Medium,M,6134628,61.4006,4,Cloth,Y,Female,34,61.153
07/19/2019,Medium,M,1846982,35.3553,4,Glass,Y,Female,34,21.001
07/19/2019,Medium,NA,1433055,4.9017,4,Plastic,N,Female,34,24.867
07/19/2019,Medium,NA,2781514,12.9777,4,Cloth,N,Female,34,14.61
07/19/2019,Medium,NA,2219082,32.6402,4,Glass,N,Female,34,21.214
07/19/2019,Medium,M,960794,111.728,5,Plastic,Y,Female,34,15.285
07/19/2019,Medium,M,3427546,56.0651,5,Cloth,Y,Female,34,36.403
07/19/2019,Medium,M,1806547,26.016,5,Glass,Y,Female,34,20.999
07/19/2019,Medium,NA,789259,22.133,5,Plastic,N,Female,34,21.917
07/19/2019,Medium,NA,2293794,36.5169,5,Cloth,N,Female,34,9.956
07/19/2019,Medium,NA,3358618,76.4874,5,Glass,N,Female,34,30.81
07/19/2019,Large,L,876403,5.3139,1,Plastic,Y,Male,35,8.839
07/19/2019,Large,L,5286849,57.0278,1,Cloth,Y,Male,35,50.714
07/19/2019,Large,L,7948338,165.498,1,Glass,Y,Male,35,76.195
07/19/2019,Large,NA,6286310,62.2737,1,Plastic,N,Male,35,68.433
07/19/2019,Large,NA,7768240,78.2342,1,Cloth,N,Male,35,73.349
07/19/2019,Large,NA,11586326,112.3399,1,Glass,N,Male,35,105.58
07/19/2019,Large,L,3693874,27.9296,2,Plastic,Y,Male,35,37.818
07/19/2019,Large,L,5215518,142.5369,2,Cloth,Y,Male,35,50.166
07/19/2019,Large,L,3955718,70.374,2,Glass,Y,Male,35,40.611
07/19/2019,Large,NA,4916495,55.5802,2,Plastic,N,Male,35,60.619
07/19/2019,Large,NA,7343721,94.0592,2,Cloth,N,Male,35,71.216
07/19/2019,Large,NA,7146833,82.9977,2,Glass,N,Male,35,71.978
07/19/2019,Large,L,4970533,51.6661,3,Plastic,Y,Male,35,53.853
07/19/2019,Large,L,5230762,219.423626,3,Cloth,Y,Male,35,47.735
07/19/2019,Large,L,5547939,131.3332,3,Glass,Y,Male,35,57.453
07/19/2019,Large,NA,5544330,117.4754,3,Plastic,N,Male,35,69.404
